HY020,HY022,HY023,HB070,HB100,head_age,head_PB150,head_PB190,head_PE021,head_PL051A,head_PL060,head_PY010N,head_PH010,household_size,mean_age,std_age,num_males,max_education,num_employed,total_employee_income,total_pension,avg_health,employment_rate,num_children,num_elderly,num_working_age,dependency_ratio,income_per_capita,vhPobreza
25839.92,25489.62,9964.42,932801.0,16.0,68,2,4.0,,,,10223.32,2.0,1,68.0,,0,,0,10223.32,350.3,2.0,0.0,0,1,0,1.0,10223.32,0
24427.9,24427.9,-3054.6,932901.0,40.0,77,1,5.0,,,,0.0,3.0,1,77.0,,1,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
16514.8,16514.8,-282.0,933001.0,16.0,84,1,2.0,,,,0.0,4.0,2,82.5,2.1213203435596424,1,,0,0.0,0.0,4.5,0.0,0,2,0,2.0,0.0,1
57468.6,55868.6,55868.6,933101.0,26.0,53,1,2.0,50.0,43.0,40.0,39766.5,4.0,3,42.0,17.349351572897472,1,50.0,0,55383.1,0.0,3.0,0.0,0,0,3,0.0,18461.033333333333,0
23953.9,23277.3,23277.3,933201.0,18.0,46,2,2.0,34.0,52.0,40.0,5808.3,3.0,3,36.666666666666664,17.03917055884274,2,34.0,0,22891.7,556.6,2.6666666666666665,0.0,1,0,2,0.5,7630.566666666667,1
81607.2,81607.2,81607.2,933301.0,10.0,52,2,2.0,,23.0,38.0,39528.7,2.0,2,57.5,7.7781745930520225,1,,0,79578.5,0.0,2.0,0.0,0,0,2,0.0,39789.25,0
43818.5,31088.7,31088.7,933401.0,10.0,60,1,2.0,,25.0,42.0,29652.8,2.0,2,57.0,4.242640687119285,1,,0,29652.8,12729.8,2.5,0.0,0,0,2,0.0,14826.4,0
35166.6,35166.6,35166.6,933501.0,5.0,62,1,2.0,,83.0,40.0,25559.5,2.0,3,42.333333333333336,22.368132093076824,2,,0,35688.4,0.0,2.0,0.0,0,0,3,0.0,11896.133333333333,0
31772.1,27287.9,27287.9,933601.0,9.0,40,2,2.0,50.0,91.0,40.0,9268.8,3.0,4,30.25,12.5,3,50.0,0,25891.0,3784.2000000000003,2.5,0.0,0,0,4,0.0,6472.75,1
29128.5,29128.5,29128.5,933701.0,10.0,46,1,2.0,,42.0,35.0,14214.3,1.0,2,43.0,4.242640687119285,1,,0,25952.4,0.0,1.5,0.0,0,0,2,0.0,12976.2,0
12277.5,12277.5,12277.5,933801.0,11.0,49,1,5.0,,83.0,60.0,0.0,1.0,1,49.0,,1,,0,0.0,0.0,1.0,0.0,0,0,1,0.0,0.0,0
44859.7,44859.7,44859.7,933901.0,12.0,57,1,2.0,50.0,42.0,40.0,22673.6,2.0,3,43.0,20.8806130178211,2,50.0,0,43903.3,0.0,2.0,0.0,0,0,3,0.0,14634.433333333334,0
40309.3,37309.3,37309.3,934001.0,12.0,34,1,2.0,,23.0,48.0,23531.1,1.0,2,35.0,1.4142135623730951,1,,0,37814.0,0.0,1.5,0.0,0,0,2,0.0,18907.0,0
63231.14,63231.14,63231.14,934102.0,14.0,44,1,2.0,50.0,33.0,40.0,34616.7,3.0,2,45.0,1.4142135623730951,1,50.0,0,58037.6,0.0,2.5,0.0,0,0,2,0.0,29018.8,0
37994.5,37994.5,37994.5,934201.0,19.0,65,1,2.0,,26.0,60.0,0.0,1.0,3,52.333333333333336,19.39931270260195,1,,0,6313.0,0.0,2.6666666666666665,0.0,0,1,2,0.5,2104.3333333333335,0
33430.7,32830.7,32830.7,934301.0,21.0,51,2,5.0,34.0,21.0,44.0,28866.3,2.0,2,34.0,24.041630560342615,0,34.0,0,28866.3,0.0,2.0,0.0,1,0,1,1.0,14433.15,0
45857.8,44857.8,44857.8,934401.0,14.0,54,2,2.0,50.0,34.0,35.0,17719.1,2.0,3,42.333333333333336,19.347695814575268,1,50.0,0,36032.7,0.0,2.0,0.0,0,0,3,0.0,12010.9,0
54460.1,54460.1,41251.4,934501.0,9.0,71,1,2.0,,,,47888.9,2.0,1,71.0,,1,,0,47888.9,0.0,2.0,0.0,0,1,0,1.0,47888.9,0
46294.8,46294.8,46294.8,934601.0,28.0,49,1,2.0,,25.0,42.0,44223.3,2.0,2,51.5,3.5355339059327378,1,,0,44223.3,0.0,2.5,0.0,0,0,2,0.0,22111.65,0
43634.3,41702.2,41702.2,934701.0,20.0,52,1,2.0,35.0,73.0,40.0,28035.9,2.0,3,40.666666666666664,17.09775813764288,1,35.0,0,40009.2,1932.1,2.0,0.0,0,0,3,0.0,13336.4,0
47755.4,47755.4,3405.1,934801.0,19.0,77,1,2.0,,,,0.0,1.0,2,78.0,1.4142135623730951,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
34225.4,34225.4,34225.4,934902.0,11.0,48,2,2.0,34.0,52.0,40.0,0.0,2.0,3,39.666666666666664,18.009256878986797,2,34.0,0,18086.8,0.0,1.6666666666666667,0.0,0,0,3,0.0,6028.933333333333,0
33728.4,33728.4,33728.4,935001.0,23.0,49,2,2.0,,72.0,45.0,0.0,3.0,2,49.0,0.0,1,,0,31880.8,0.0,2.5,0.0,0,0,2,0.0,15940.4,0
28420.3,28420.3,13372.8,935101.0,7.0,72,1,2.0,,52.0,40.0,0.0,2.0,3,65.33333333333333,12.423096769056151,1,,0,13694.2,0.0,2.0,0.0,0,2,1,2.0,4564.733333333334,0
58765.8,58765.8,58765.8,935201.0,28.0,51,1,3.0,,31.0,40.0,24073.3,2.0,2,50.5,0.7071067811865476,1,,0,57272.7,0.0,2.5,0.0,0,0,2,0.0,28636.35,0
31387.64,31387.64,31387.64,935301.0,9.0,25,1,1.0,,41.0,35.0,8758.2,2.0,4,39.25,17.745891543302825,3,,0,8758.2,0.0,2.5,0.0,0,0,4,0.0,2189.55,0
24893.1,13633.7,13633.7,935402.0,13.0,50,1,2.0,,34.0,28.0,0.0,3.0,2,49.5,0.7071067811865476,1,,0,13865.6,1098.1,2.5,0.0,0,0,2,0.0,6932.8,0
16051.4,16051.4,-981.5,935501.0,18.0,51,2,4.0,,,,0.0,3.0,1,51.0,,0,,0,0.0,0.0,3.0,0.0,0,0,1,0.0,0.0,1
30315.8,30315.8,13849.7,935601.0,8.0,66,2,2.0,,91.0,32.0,13712.3,1.0,2,69.0,4.242640687119285,1,,0,13712.3,0.0,1.5,0.0,0,2,0,2.0,6856.15,0
13098.1,13098.1,-1960.0,935701.0,9.0,69,2,4.0,,,,0.0,2.0,1,69.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
8998.7,7801.4,0.0,935801.0,6.0,71,1,1.0,,,,0.0,3.0,1,71.0,,1,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
40129.9,40129.9,40129.9,935901.0,13.0,51,1,1.0,,23.0,30.0,40299.5,2.0,1,51.0,,1,,0,40299.5,0.0,2.0,0.0,0,0,1,0.0,40299.5,0
28641.3,28641.3,28641.3,936001.0,7.0,42,2,1.0,,41.0,40.0,22391.4,1.0,1,42.0,,0,,0,22391.4,0.0,1.0,0.0,0,0,1,0.0,22391.4,0
6866.8,6866.8,0.0,936101.0,8.0,75,2,5.0,,,,0.0,3.0,1,75.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
27051.3,27051.3,27051.3,936301.0,7.0,53,1,5.0,,42.0,40.0,32452.0,2.0,1,53.0,,1,,0,32452.0,0.0,2.0,0.0,0,0,1,0.0,32452.0,0
37894.5,37894.5,37894.5,936401.0,6.0,49,1,1.0,,54.0,40.0,15006.1,2.0,2,47.0,2.8284271247461903,1,,0,37373.4,0.0,1.5,0.0,0,0,2,0.0,18686.7,0
4891.7,4875.3,4875.3,936701.0,4.0,33,1,1.0,,26.0,,2641.4,1.0,1,33.0,,1,,0,2641.4,16.4,1.0,0.0,0,0,1,0.0,2641.4,1
72527.53,72527.53,28574.53,936801.0,11.0,86,1,2.0,,,,0.0,2.0,2,86.0,0.0,1,,0,26297.63,0.0,2.5,0.0,0,2,0,2.0,13148.815,0
46817.4,46817.4,46817.4,936901.0,13.0,35,2,1.0,,34.0,40.0,20213.0,2.0,2,36.0,1.4142135623730951,0,,0,44959.1,0.0,2.0,0.0,0,0,2,0.0,22479.55,0
28915.4,28915.4,8309.2,,8.0,86,2,4.0,,,,208.3,3.0,1,86.0,,0,,0,208.3,0.0,3.0,0.0,0,1,0,1.0,208.3,0
71538.3,71538.3,71538.3,937101.0,7.0,48,1,5.0,,24.0,39.0,35929.2,2.0,2,43.5,6.363961030678928,1,,0,69569.7,0.0,1.5,0.0,0,0,2,0.0,34784.85,0
41584.7,41584.7,41584.7,937201.0,8.0,70,2,5.0,,41.0,40.0,0.0,2.0,2,57.0,18.384776310850235,0,,0,30160.8,0.0,2.0,0.0,0,1,1,1.0,15080.4,0
40441.9,40441.9,196.7,937301.0,15.0,72,1,2.0,,,,0.0,2.0,2,74.0,2.8284271247461903,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,0
44107.5,44107.5,44107.5,937401.0,9.0,42,1,2.0,50.0,23.0,35.0,28583.8,2.0,2,37.5,6.363961030678928,1,50.0,0,43431.3,0.0,1.5,0.0,0,0,2,0.0,21715.65,0
19465.17,19465.17,19465.17,937501.0,7.0,39,1,1.0,,25.0,37.0,19292.46,2.0,1,39.0,,1,,0,19292.46,0.0,2.0,0.0,0,0,1,0.0,19292.46,0
35295.4,17087.6,17087.6,937602.0,16.0,49,1,2.0,,,,14703.3,1.0,2,50.0,1.4142135623730951,2,,0,14703.3,0.0,2.0,0.0,0,0,2,0.0,7351.65,0
65997.2,65997.2,27756.3,937701.0,6.0,81,2,4.0,,,,0.0,2.0,1,81.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
26311.1,26311.1,2568.2,937801.0,27.0,86,2,4.0,,,,0.0,3.0,1,86.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
50462.2,50462.2,21771.6,937901.0,6.0,67,1,3.0,,72.0,40.0,0.0,4.0,2,48.0,26.870057685088806,2,,0,21850.6,0.0,3.0,0.0,0,1,1,1.0,10925.3,0
25648.84,25648.84,25648.84,938001.0,11.0,46,2,2.0,,26.0,40.0,854.9,2.0,2,50.5,6.363961030678928,1,,0,24819.33,0.0,2.0,0.0,0,0,2,0.0,12409.665,1
13402.6,13402.6,-144.0,938101.0,14.0,86,1,2.0,,,,0.0,2.0,2,86.0,0.0,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,1
82313.2,82313.2,82313.2,938201.0,13.0,43,2,2.0,,26.0,40.0,19633.0,2.0,2,43.0,0.0,1,,0,66252.3,0.0,2.0,0.0,0,0,2,0.0,33126.15,0
73535.3,73535.3,39553.2,938301.0,8.0,84,1,2.0,,,,0.0,1.0,2,82.5,2.1213203435596424,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
41937.1,41937.1,41937.1,938401.0,7.0,66,2,1.0,,33.0,40.0,44178.6,2.0,1,66.0,,0,,0,44178.6,0.0,2.0,0.0,0,1,0,1.0,44178.6,0
65901.2,65901.2,65901.2,938502.0,8.0,31,1,2.0,,24.0,50.0,35195.4,1.0,2,31.5,0.7071067811865476,1,,0,62055.100000000006,0.0,1.5,0.0,0,0,2,0.0,31027.550000000003,0
152713.6,152713.6,152713.6,938601.0,7.0,34,1,2.0,,24.0,50.0,90719.1,1.0,2,34.0,0.0,1,,0,146705.2,0.0,1.0,0.0,0,0,2,0.0,73352.6,0
134676.2,134676.2,134676.2,938701.0,10.0,37,1,2.0,,26.0,40.0,55951.3,1.0,2,37.0,0.0,1,,0,127733.90000000001,0.0,1.0,0.0,0,0,2,0.0,63866.950000000004,0
25109.0,25109.0,14091.1,938801.0,6.0,86,2,4.0,,,,0.0,4.0,1,86.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
23550.49,23550.49,1429.99,939002.0,8.0,84,1,2.0,,,,0.0,2.0,2,81.0,4.242640687119285,1,,0,0.0,0.0,1.5,0.0,0,2,0,2.0,0.0,0
17130.9,17130.9,17130.9,939101.0,8.0,30,1,1.0,50.0,42.0,40.0,15874.6,2.0,3,55.666666666666664,22.27853974867593,2,50.0,0,15874.6,0.0,2.0,0.0,0,2,1,2.0,5291.533333333334,1
47155.4,47155.4,47155.4,939201.0,7.0,49,1,2.0,50.0,35.0,40.0,33570.8,2.0,2,49.0,0.0,1,50.0,0,33570.8,0.0,2.0,0.0,0,0,2,0.0,16785.4,0
4739.0,4739.0,4739.0,939301.0,12.0,39,2,1.0,50.0,34.0,15.0,1346.5,2.0,1,39.0,,0,50.0,0,1346.5,0.0,2.0,0.0,0,0,1,0.0,1346.5,1
60829.8,60829.8,19011.2,939401.0,31.0,64,2,2.0,,34.0,10.0,14725.5,3.0,2,65.0,1.4142135623730951,1,,0,14725.5,0.0,3.0,0.0,0,1,1,1.0,7362.75,0
32604.5,32604.5,19468.9,,36.0,82,2,4.0,,54.0,60.0,0.0,3.0,2,70.5,16.263455967290593,1,,0,19690.9,0.0,2.0,0.0,0,1,1,1.0,9845.45,0
27485.9,27485.9,27485.9,939601.0,7.0,30,2,1.0,,54.0,40.0,27053.4,2.0,1,30.0,,0,,0,27053.4,0.0,2.0,0.0,0,0,1,0.0,27053.4,0
33314.6,33314.6,33314.6,939701.0,13.0,60,1,2.0,,34.0,40.0,32942.0,3.0,1,60.0,,1,,0,32942.0,0.0,3.0,0.0,0,0,1,0.0,32942.0,0
20867.8,20867.8,20867.8,939801.0,25.0,37,1,1.0,,32.0,35.0,20110.2,3.0,1,37.0,,1,,0,20110.2,0.0,3.0,0.0,0,0,1,0.0,20110.2,0
20058.1,20058.1,20058.1,939901.0,7.0,65,1,1.0,,41.0,40.0,17942.3,2.0,1,65.0,,1,,0,17942.3,0.0,2.0,0.0,0,1,0,1.0,17942.3,0
29772.4,29772.4,7235.7,940001.0,7.0,58,1,1.0,,,,2832.9,2.0,1,58.0,,1,,0,2832.9,0.0,2.0,0.0,0,0,1,0.0,2832.9,0
77191.5,77191.5,77191.5,940101.0,20.0,47,1,1.0,,22.0,42.0,35333.4,3.0,2,45.5,2.1213203435596424,1,,0,70424.70000000001,0.0,2.5,0.0,0,0,2,0.0,35212.350000000006,0
78727.9,78727.9,78727.9,940201.0,15.0,49,1,2.0,,43.0,40.0,39204.4,1.0,2,49.0,0.0,1,,0,74298.6,0.0,1.5,0.0,0,0,2,0.0,37149.3,0
80710.6,80710.6,80710.6,940301.0,5.0,39,1,2.0,,33.0,40.0,27397.7,2.0,2,38.0,1.4142135623730951,1,,0,77257.2,0.0,2.0,0.0,0,0,2,0.0,38628.6,0
55845.9,55845.9,41320.5,940401.0,23.0,66,2,1.0,,,,43462.1,2.0,1,66.0,,0,,0,43462.1,0.0,2.0,0.0,0,1,0,1.0,43462.1,0
63869.2,63869.2,63869.2,940501.0,6.0,45,2,1.0,,13.0,50.0,56565.0,2.0,1,45.0,,0,,0,56565.0,0.0,2.0,0.0,0,0,1,0.0,56565.0,0
37452.1,37452.1,21062.1,940601.0,8.0,54,1,1.0,,,,20740.8,3.0,2,70.0,22.627416997969522,1,,0,20740.8,0.0,3.0,0.0,0,1,1,1.0,10370.4,0
50963.88,50963.88,50963.88,940901.0,7.0,61,2,2.0,,26.0,50.0,0.0,2.0,2,61.0,0.0,1,,0,0.0,0.0,1.5,0.0,0,0,2,0.0,0.0,0
13162.2,13162.2,2256.0,941001.0,5.0,72,2,4.0,,,,0.0,4.0,1,72.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
91126.8,91126.8,91126.8,941101.0,6.0,48,2,1.0,50.0,21.0,50.0,0.0,1.0,4,34.25,17.67059704707229,3,50.0,0,1483.9,0.0,1.0,0.0,0,0,4,0.0,370.975,0
23511.4,23511.4,23511.4,941201.0,29.0,50,1,1.0,,23.0,27.0,18422.8,2.0,1,50.0,,1,,0,18422.8,0.0,2.0,0.0,0,0,1,0.0,18422.8,0
40968.6,40968.6,40968.6,941301.0,6.0,47,1,1.0,,25.0,40.0,44989.4,3.0,1,47.0,,1,,0,44989.4,0.0,3.0,0.0,0,0,1,0.0,44989.4,0
77750.8,71960.0,52965.0,941501.0,11.0,71,1,2.0,,,,57990.4,2.0,2,67.5,4.949747468305833,1,,0,57990.4,5790.8,2.0,0.0,0,1,1,1.0,28995.2,0
37097.0,31343.9,-3699.6,941601.0,10.0,63,1,1.0,,,,0.0,2.0,2,74.5,16.263455967290593,1,,0,0.0,5753.1,2.5,0.0,0,1,1,1.0,0.0,0
-3900.0,-3900.0,-3900.0,941701.0,14.0,34,2,5.0,,33.0,64.0,0.0,3.0,2,42.5,12.020815280171307,1,,0,0.0,0.0,2.0,0.0,0,0,2,0.0,0.0,1
64296.8,64296.8,-5657.0,941901.0,,75,1,2.0,,,,0.0,2.0,2,77.0,2.8284271247461903,1,,0,0.0,0.0,1.5,0.0,0,2,0,2.0,0.0,0
132049.5,100511.1,100511.1,942001.0,12.0,64,2,5.0,,35.0,10.0,22346.8,3.0,3,40.666666666666664,20.231987873991358,2,,0,53676.8,31538.4,1.6666666666666667,0.0,0,0,3,0.0,17892.266666666666,0
9.28,9.28,-4142.12,942101.0,9.0,69,2,2.0,,,,0.0,2.0,1,69.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,1
49554.8,49554.8,49554.8,942201.0,11.0,37,1,2.0,,24.0,40.0,0.0,2.0,2,34.5,3.5355339059327378,1,,0,34952.4,0.0,1.5,0.0,0,0,2,0.0,17476.2,0
51368.4,51368.4,47601.0,942301.0,9.0,65,1,5.0,,42.0,40.0,25415.3,2.0,2,65.5,0.7071067811865476,1,,0,48038.3,0.0,1.5,0.0,0,2,0,2.0,24019.15,0
23043.1,23043.1,23043.1,942401.0,9.0,43,2,1.0,,32.0,40.0,22001.2,2.0,1,43.0,,0,,0,22001.2,0.0,2.0,0.0,0,0,1,0.0,22001.2,0
59303.4,59303.4,59303.4,942501.0,8.0,37,1,2.0,,24.0,50.0,33159.6,2.0,2,36.5,0.7071067811865476,1,,0,62385.0,0.0,2.0,0.0,0,0,2,0.0,31192.5,0
19795.1,19595.1,19595.1,942701.0,16.0,36,2,1.0,,52.0,37.0,15406.2,2.0,1,36.0,,0,,0,15406.2,0.0,2.0,0.0,0,0,1,0.0,15406.2,0
53320.8,53320.8,40022.3,942801.0,6.0,27,1,1.0,35.0,41.0,40.0,23389.3,2.0,3,46.333333333333336,34.35597958628648,1,35.0,0,40949.0,0.0,2.6666666666666665,0.0,0,1,2,0.5,13649.666666666666,0
19818.0,19818.0,19818.0,943001.0,6.0,51,2,1.0,30.0,32.0,37.0,14616.9,2.0,1,51.0,,0,30.0,0,14616.9,0.0,2.0,0.0,0,0,1,0.0,14616.9,0
47834.9,47834.9,47834.9,943101.0,1.0,54,1,2.0,34.0,35.0,,24973.3,2.0,3,42.0,20.784609690826528,1,34.0,0,42849.7,0.0,2.0,0.0,0,0,3,0.0,14283.233333333332,0
33234.0,33234.0,17463.7,943201.0,13.0,54,2,1.0,,41.0,40.0,17545.1,3.0,2,70.0,22.627416997969522,0,,0,17545.1,0.0,3.0,0.0,0,1,1,1.0,8772.55,0
71955.4,71955.4,65237.5,943401.0,11.0,53,2,1.0,,26.0,38.0,44382.9,3.0,2,64.0,15.556349186104045,0,,0,44382.9,0.0,3.0,0.0,0,1,1,1.0,22191.45,0
51426.2,51426.2,51426.2,943501.0,7.0,54,1,2.0,50.0,51.0,38.0,25753.2,1.0,3,41.333333333333336,19.39931270260195,1,50.0,0,50759.5,0.0,1.0,0.0,0,0,3,0.0,16919.833333333332,0
34273.33,34273.33,34273.33,943601.0,4.0,37,1,1.0,,83.0,60.0,0.0,2.0,1,37.0,,1,,0,0.0,0.0,2.0,0.0,0,0,1,0.0,0.0,0
23216.7,22016.7,22016.7,943701.0,12.0,38,2,5.0,,42.0,34.0,14237.6,3.0,1,38.0,,0,,0,14237.6,0.0,3.0,0.0,0,0,1,0.0,14237.6,0
35623.6,35623.6,35623.6,943801.0,6.0,40,1,2.0,,25.0,39.0,15359.3,2.0,2,39.0,1.4142135623730951,1,,0,36613.2,0.0,2.0,0.0,0,0,2,0.0,18306.6,0
39242.06,39242.06,39242.06,944001.0,33.0,50,1,2.0,34.0,31.0,40.0,28319.1,2.0,3,39.0,19.05255888325765,2,34.0,0,40463.56,0.0,2.3333333333333335,0.0,1,0,2,0.5,13487.853333333333,0
22015.0,22015.0,22015.0,944201.0,8.0,53,2,5.0,,41.0,38.0,21558.9,3.0,1,53.0,,0,,0,21558.9,0.0,3.0,0.0,0,0,1,0.0,21558.9,0
26079.9,26079.9,26079.9,944301.0,9.0,50,1,5.0,,23.0,30.0,25689.6,3.0,1,50.0,,1,,0,25689.6,0.0,3.0,0.0,0,0,1,0.0,25689.6,0
79105.1,73898.6,73898.6,944401.0,13.0,45,2,2.0,,31.0,25.0,13167.8,3.0,2,44.5,0.7071067811865476,1,,0,59121.8,0.0,2.5,0.0,0,0,2,0.0,29560.9,0
11123.8,11123.8,-318.09,944501.0,7.0,84,2,4.0,,,,0.0,2.0,1,84.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,1
27449.1,27096.8,27096.8,944603.0,8.0,48,1,2.0,,71.0,50.0,0.0,2.0,4,36.0,15.121728296285006,3,,0,35189.1,352.3,1.5,0.0,0,0,4,0.0,8797.275,1
41022.4,41022.4,41022.4,944701.0,3.0,47,1,2.0,,71.0,40.0,25603.1,2.0,2,46.0,1.4142135623730951,1,,0,40557.8,0.0,2.0,0.0,0,0,2,0.0,20278.9,0
24341.2,23751.2,23751.2,944801.0,5.0,39,1,1.0,,83.0,20.0,24598.3,3.0,1,39.0,,1,,0,24598.3,590.0,3.0,0.0,0,0,1,0.0,24598.3,0
51520.0,51520.0,51520.0,944901.0,56.0,60,2,5.0,,52.0,39.0,44313.0,2.0,2,41.5,26.16295090390226,0,,0,46536.3,0.0,2.0,0.0,0,0,2,0.0,23268.15,0
20964.0,20964.0,1506.3,945001.0,13.0,78,1,2.0,,,,0.0,2.0,2,76.5,2.1213203435596424,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
26121.6,26121.6,26121.6,945101.0,7.0,63,1,1.0,,22.0,40.0,25677.1,2.0,1,63.0,,1,,0,25677.1,0.0,2.0,0.0,0,0,1,0.0,25677.1,0
21473.1,21473.1,476.3,945201.0,13.0,78,2,4.0,,,,0.0,2.0,1,78.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
34225.7,34225.7,1268.1,,9.0,86,1,4.0,,,,0.0,2.0,1,86.0,,1,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
38356.5,38356.5,-490.29,945401.0,6.0,41,1,1.0,,,,0.0,1.0,3,68.33333333333333,23.86070689089771,2,,0,0.0,0.0,1.0,0.0,0,2,1,2.0,0.0,0
17203.1,17203.1,5701.2,,7.0,81,2,4.0,,,,0.0,3.0,1,81.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
33760.9,33760.9,33760.9,945601.0,14.0,45,2,2.0,,22.0,24.0,15014.8,1.0,2,45.0,0.0,1,,0,15014.8,0.0,1.0,0.0,0,0,2,0.0,7507.4,0
56733.1,56162.8,35710.0,945701.0,16.0,64,1,2.0,,23.0,8.0,6706.6,2.0,2,62.5,2.1213203435596424,1,,0,34069.3,0.0,2.5,0.0,0,0,2,0.0,17034.65,0
65284.3,48094.7,48094.7,945801.0,8.0,54,1,2.0,,25.0,40.0,39086.8,2.0,2,53.0,1.4142135623730951,1,,0,39086.8,0.0,2.5,0.0,0,0,2,0.0,19543.4,0
21334.6,21334.6,-957.4,945901.0,9.0,82,2,2.0,,,,0.0,2.0,2,83.0,1.4142135623730951,1,,0,0.0,0.0,1.5,0.0,0,2,0,2.0,0.0,0
7562.3,7562.3,173.5,946001.0,4.0,86,2,4.0,,,,0.0,5.0,1,86.0,,0,,0,0.0,0.0,5.0,0.0,0,1,0,1.0,0.0,1
34121.6,34121.6,202.4,946101.0,12.0,83,1,4.0,,,,0.0,2.0,1,83.0,,1,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
69132.6,69132.6,69132.6,946201.0,8.0,59,1,2.0,34.0,54.0,40.0,46535.1,2.0,3,43.666666666666664,23.180451534284945,1,34.0,0,46535.1,0.0,2.3333333333333335,0.0,1,0,2,0.5,15511.699999999999,0
67286.06,67286.06,67286.06,946302.0,6.0,47,1,2.0,,21.0,40.0,40279.9,2.0,2,47.0,0.0,1,,0,52688.36,0.0,2.0,0.0,0,0,2,0.0,26344.18,0
57386.72,57386.72,57386.72,946403.0,18.0,60,2,5.0,,91.0,40.0,13487.42,2.0,3,41.0,16.64331697709324,1,,0,55984.31999999999,0.0,2.0,0.0,0,0,3,0.0,18661.44,0
34452.6,29021.5,132.4,946501.0,7.0,44,2,1.0,,,,0.0,2.0,3,68.0,20.808652046684813,1,,0,0.0,5431.1,2.3333333333333335,0.0,0,2,1,2.0,0.0,0
25342.72,24563.1,24563.1,946701.0,8.0,49,1,1.0,34.0,52.0,40.0,16602.2,2.0,3,39.666666666666664,19.73153144926499,1,34.0,0,24563.1,0.0,2.3333333333333335,0.0,1,0,2,0.5,8187.7,0
81303.5,80403.5,80403.5,946801.0,,57,1,2.0,50.0,2.0,40.0,45456.0,2.0,4,37.75,20.02290355234891,1,50.0,0,76766.4,0.0,2.25,0.0,0,0,4,0.0,19191.6,0
24102.97,24102.97,24102.97,946901.0,5.0,52,2,3.0,30.0,51.0,60.0,0.0,3.0,2,45.5,9.192388155425117,0,30.0,0,10238.87,0.0,2.5,0.0,0,0,2,0.0,5119.435,0
51570.1,51570.1,51570.1,947001.0,10.0,35,1,1.0,,35.0,40.0,21035.0,1.0,3,54.0,16.46207763315433,2,,0,51099.1,0.0,2.0,0.0,0,0,3,0.0,17033.033333333333,0
24397.1,22526.4,22526.4,947201.0,6.0,48,1,1.0,,23.0,37.0,28540.8,3.0,1,48.0,,1,,0,28540.8,0.0,3.0,0.0,0,0,1,0.0,28540.8,0
15016.36,14887.96,14887.96,947301.0,9.0,38,2,5.0,,91.0,40.0,13406.06,3.0,1,38.0,,0,,0,13406.06,128.4,3.0,0.0,0,0,1,0.0,13406.06,1
52278.2,36678.2,36678.2,947401.0,14.0,38,1,2.0,50.0,26.0,37.0,15008.8,2.0,2,37.5,0.7071067811865476,1,50.0,0,32021.1,0.0,2.0,0.0,0,0,2,0.0,16010.55,0
52849.9,52849.9,52849.9,947501.0,17.0,50,1,2.0,34.0,41.0,40.0,20742.7,2.0,3,40.0,19.078784028338912,2,34.0,0,51760.2,0.0,2.0,0.0,0,0,3,0.0,17253.399999999998,0
30244.9,30244.9,30244.9,947601.0,9.0,43,2,1.0,50.0,42.0,47.0,28884.6,2.0,1,43.0,,0,50.0,0,28884.6,0.0,2.0,0.0,0,0,1,0.0,28884.6,0
74312.4,74312.4,74312.4,947701.0,2.0,43,1,2.0,,21.0,40.0,0.0,2.0,2,43.0,0.0,1,,0,26553.3,0.0,2.0,0.0,0,0,2,0.0,13276.65,0
73175.19,73175.19,73175.19,947901.0,16.0,45,1,2.0,,35.0,40.0,27923.3,2.0,2,47.0,2.8284271247461903,1,,0,64569.100000000006,0.0,2.0,0.0,0,0,2,0.0,32284.550000000003,0
50276.5,49931.8,49931.8,948001.0,21.0,48,1,2.0,,51.0,40.0,35706.9,2.0,2,47.0,1.4142135623730951,1,,0,48155.8,344.7,2.0,0.0,0,0,2,0.0,24077.9,0
